luxury,tranquility,safety,accessibility,security,overall_sentiment,original_index
6,8,7,5,6,7,107544
8,7,8,7,8,8,107545
7,8,7,8,9,8,107547
8,7,8,7,8,8,107548
8,9,8,9,8,8,107550
8,8,9,9,8,8,107552
2,4,6,7,5,5,107553
5,7,8,6,7,7,107554
7,8,7,8,7,8,107557
8,7,8,8,8,8,107558
6,8,7,9,8,8,107559
8,7,6,8,7,7,107560
6,8,8,7,7,7,107561
8,7,8,8,7,8,107562
5,7,6,8,7,6,107563
5,7,8,6,7,6,107565
8,7,8,9,8,8,107566
7,8,8,7,8,8,107567
5,8,7,8,7,7,107569
6,8,7,6,8,7,107570
3,5,7,6,4,5,107571
2,6,7,5,8,6,107572
3,5,7,6,6,5,107573
5,7,8,7,8,7,107574
8,7,7,8,8,8,107575
4,6,7,8,6,6,107576
2,5,6,7,8,5,107577
8,7,8,9,9,8,107578
5,8,7,6,7,7,107580
8,7,7,8,8,7,107581
8,9,7,8,9,8,107582
8,7,8,9,9,8,107584
7,6,8,7,8,7,107586
5,7,6,8,7,7,107589
8,7,6,8,7,8,107590
6,7,8,9,7,7,107591
7,8,8,8,7,8,107593
7,8,8,7,7,8,107594
7,8,6,9,8,8,107595
8,8,7,9,8,8,107596
7,8,8,9,9,8,107598
7,6,8,7,8,7,107600
6,7,8,8,7,7,107601
3,6,8,4,5,5,107602
8,7,8,6,7,7,107603
7,8,9,8,8,8,107604
5,7,6,8,7,7,107605
8,7,9,8,9,8,107606
5,6,7,8,8,6,107607
8,7,8,9,8,8,107610
8,9,7,8,8,8,107611
8,7,8,7,8,8,107612
6,5,7,8,8,7,107613
3,6,5,7,4,5,107614
5,3,7,6,4,5,107617
3,7,5,8,6,6,107618
6,7,8,9,8,7,107619
8,9,7,8,9,8,107620
7,8,7,6,7,7,107622
5,8,7,6,7,6,107624
8,8,8,9,9,9,107625
6,7,5,8,6,6,107626
4,7,6,8,7,7,107627
8,7,8,9,8,8,107630
8,7,6,8,7,7,107631
7,8,7,6,8,7,107632
2,6,7,8,7,6,107633
8,7,9,8,9,8,107634
5,7,8,6,7,6,107635
6,7,8,7,7,7,107636
7,6,8,7,8,7,107638
3,5,7,6,8,6,107639
2,6,8,7,5,6,107640
4,8,7,6,8,7,107641
9,8,8,7,8,8,107643
8,7,9,8,9,8,107644
8,7,7,9,8,8,107645
8,7,8,9,8,8,107647
7,5,8,6,7,7,107648
5,7,6,8,7,7,107649
5,7,8,6,5,7,107650
6,8,7,9,8,8,107652
6,8,7,7,8,7,107654
8,7,8,8,7,8,107655
7,8,7,8,8,8,107656
8,7,8,8,7,8,107657
4,6,8,7,7,6,107659
8,7,7,8,8,8,107660
4,7,8,8,6,7,107662
7,8,9,8,7,8,107663
6,8,7,8,7,7,107667
4,6,8,7,7,6,107668
6,7,8,9,8,8,107669
7,8,9,7,7,8,107672
8,7,6,7,8,7,107673
7,8,8,6,7,7,107674
5,8,7,6,7,7,107675
7,8,8,7,7,7,107677
6,8,7,5,6,7,107679
5,7,8,6,7,7,107680
8,7,8,9,9,8,107684
8,7,8,8,9,8,107685
2,6,5,8,7,6,107687
3,8,7,6,6,6,107688
4,7,6,5,5,6,107689
0,3,5,2,5,3,107690
8,9,7,8,8,8,107693
3,6,7,8,7,6,107694
8,7,9,8,8,8,107696
7,8,8,7,6,7,107697
3,6,9,4,7,6,107698
8,7,8,8,8,8,107700
2,5,7,8,8,6,107701
7,8,7,6,6,7,107702
6,7,6,8,7,7,107703
7,8,9,7,8,8,107704
7,8,8,7,8,7,107705
3,6,7,8,7,6,107706
8,7,8,9,8,8,107707
8,7,9,8,9,8,107708
3,5,7,8,6,6,107709
1,3,4,6,7,4,107710
8,7,9,8,7,8,107712
2,4,3,2,3,3,107713
6,8,7,7,8,7,107714
9,8,8,7,8,8,107715
3,5,7,8,6,6,107718
7,8,8,7,7,7,107719
7,8,9,8,9,8,107720
7,8,8,7,7,7,107721
7,8,7,8,9,8,107722
6,7,8,8,7,7,107723
8,7,6,8,7,8,107724
7,8,8,7,7,7,107725
8,7,8,9,9,8,107726
7,8,8,7,9,8,107727
7,8,9,8,9,8,107728
7,8,6,7,8,7,107729
5,8,7,9,8,7,107730
9,8,7,9,8,8,107732
2,5,4,6,4,5,107733
7,5,6,8,8,7,107734
3,7,8,6,5,6,107735
2,4,5,7,6,5,107736
7,8,7,9,8,8,107737
6,5,8,7,7,7,107738
3,7,6,8,7,6,107739
4,2,5,1,3,3,107740
7,6,8,8,7,107741
6,7,8,9,8,8,107744
5,3,6,7,4,5,107745
8,7,8,7,8,8,107746
7,8,7,6,7,7,107747
5,7,8,6,6,6,107748
2,5,7,8,6,6,107749
4,7,8,9,7,8,107752
7,8,8,9,9,8,107753
7,8,8,9,9,8,107754
3,7,6,8,5,6,107758
3,7,8,6,7,7,107759
4,7,8,6,7,6,107763
4,7,8,6,7,7,107764
8,8,9,9,8,8,107765
2,8,7,6,5,6,107766
4,6,7,8,6,7,107767
6,7,8,8,7,8,107769
3,6,7,8,8,6,107770
8,9,8,7,9,8,107772
7,8,6,9,7,8,107774
2,4,5,7,6,4,107775
5,7,8,9,7,8,107776
7,8,7,8,7,7,107777
7,7,8,9,8,8,107778
6,7,8,8,7,7,107779
3,8,7,6,7,6,107780
8,9,8,9,9,8,107781
4,7,8,9,8,8,107782
7,6,8,7,8,7,107784
5,7,8,6,7,6,107785
7,6,8,9,7,7,107786
6,8,7,7,8,7,107788
7,8,7,8,8,8,107789
2,5,7,6,8,6,107790
6,8,7,8,7,7,107791
8,7,8,9,8,8,107794
9,8,9,8,9,8,107795
8,7,8,8,7,8,107796
8,7,6,7,8,7,107797
7,8,8,7,7,7,107798
2,4,5,7,6,5,107799
6,8,7,8,8,7,107800
4,6,7,8,7,6,107803
8,9,7,8,8,8,107804
7,8,6,7,7,7,107805
7,8,8,9,9,8,107807
7,8,8,9,7,8,107809
8,7,8,9,8,8,107811
8,7,8,7,8,7,107812
5,4,6,7,8,6,107813
2,5,6,7,4,5,107814
2,5,6,7,4,5,107816
2,5,6,7,6,5,107819
4,8,7,6,7,7,107820
6,7,8,7,8,7,107821
6,7,8,9,8,8,107822
8,7,8,9,9,8,107823
8,9,8,9,9,8,107824
3,8,6,5,7,6,107825
8,7,6,8,7,7,107826
8,8,7,7,8,8,107829
7,8,7,6,8,7,107830
3,6,7,8,8,7,107832
6,8,7,7,8,7,107833
8,7,8,9,9,8,107834
3,6,7,8,7,6,107835
8,7,7,8,7,7,107836
5,6,7,8,6,6,107838
7,8,7,8,9,8,107839
8,7,6,8,7,8,107840
5,7,8,6,7,7,107843
4,6,7,8,7,6,107844
5,7,8,8,7,7,107846
4,7,8,8,7,7,107847
7,8,8,9,7,8,107848
8,7,9,8,8,8,107849
8,7,6,8,7,7,107850
2,7,8,6,7,6,107853
3,6,7,8,5,6,107854
5,7,8,6,7,6,107856
8,9,7,8,8,107859
3,5,7,8,6,6,107860
3,5,6,7,4,5,107862
8,7,9,8,9,8,107863
5,8,7,6,6,7,107864
5,7,8,6,7,7,107866
4,6,6,7,8,6,107867
7,4,7,8,8,7,107868
8,7,7,8,9,8,107870
7,8,8,7,7,7,107872
2,7,6,8,8,7,107873
2,5,7,8,6,6,107874
7,8,8,9,9,8,107875
5,8,7,6,7,7,107876
2,6,7,5,4,5,107877
8,7,8,8,7,8,107879
6,7,8,8,7,7,107882
7,8,7,8,8,7,107883
2,8,7,6,7,7,107884
6,8,7,8,7,8,107885
7,8,9,8,8,8,107886
7,8,9,9,8,8,107887
7,8,6,7,7,7,107888
7,8,8,7,9,8,107890
6,7,8,8,7,7,107891
8,7,7,8,8,8,107892
7,8,9,9,8,8,107893
2,4,6,7,8,5,107895
7,6,8,7,6,7,107896
5,8,7,6,8,7,107897
7,8,9,8,7,8,107898
5,7,6,8,8,7,107899
7,8,9,8,8,8,107900
7,8,8,7,6,7,107901
2,4,6,5,7,4,107902
6,7,8,8,7,7,107907
8,7,8,9,9,8,107908
5,7,6,8,8,6,107909
2,5,6,7,8,5,107910
6,7,8,7,8,7,107911
6,7,8,7,8,7,107912
2,6,7,5,6,5,107914
7,6,8,7,8,7,107915
8,7,8,9,8,8,107916
8,7,8,9,9,8,107917
3,4,7,6,5,5,107918
6,8,7,8,7,7,107919
7,6,8,9,7,7,107921
3,5,7,6,6,5,107922
5,7,8,9,7,7,107923
2,5,7,8,6,6,107924
3,5,7,6,6,5,107925
6,8,7,8,8,7,107926
8,7,7,6,8,7,107929
3,7,8,6,7,7,107931
2,4,6,7,5,5,107932
3,5,6,7,6,5,107933
7,6,8,7,8,7,107934
9,8,7,8,8,8,107935
5,7,8,6,7,6,107936
7,8,8,7,7,7,107937
3,5,7,6,6,5,107938
8,7,6,8,7,8,107939
7,8,9,6,7,7,107940
8,7,9,8,8,8,107941
7,6,8,7,8,7,107942
8,7,8,9,9,8,107945
3,7,5,6,4,5,107946
7,5,6,8,7,7,107947
8,7,8,8,8,7,107948
8,7,8,9,8,8,107949
8,7,7,8,8,8,107950
8,7,8,7,9,8,107951
7,5,8,6,7,7,107952
7,8,6,7,8,7,107953
8,7,6,8,7,8,107954
3,5,6,7,8,5,107957
7,8,8,8,7,8,107958
7,8,6,7,7,7,107959
3,6,7,5,6,5,107961
8,7,8,9,8,8,107962
8,7,8,9,8,8,107963
8,7,8,9,8,8,107965
7,8,6,7,8,7,107966
2,4,6,8,7,5,107967
7,6,8,8,7,7,107968
9,7,8,8,9,8,107969
6,8,7,8,7,7,107970
6,7,8,7,8,7,107971
7,6,8,7,8,7,107972
7,8,7,8,7,7,107973
8,6,7,8,7,7,107974
7,8,8,7,8,8,107975
3,6,7,8,8,6,107976
8,7,7,8,8,8,107977
2,4,5,6,6,4,107978
8,7,8,9,8,8,107979
7,8,9,7,9,8,107981
3,5,6,7,8,5,107982
8,7,8,9,8,8,107984
7,9,8,8,7,8,107985
8,9,7,8,8,8,107989
4,5,6,7,7,5,107990
8,8,7,8,9,8,107991
7,8,8,9,9,8,107992
6,8,7,6,7,7,107993
7,8,8,9,7,8,107994
7,8,9,7,8,8,107995
5,7,6,8,8,7,107996
8,7,7,8,8,8,107997
5,3,4,7,6,5,107998
8,7,9,8,9,8,108002
8,7,7,8,8,8,108004
7,6,8,9,8,7,108005
5,8,7,9,6,7,108006
8,7,6,8,7,7,108007
8,7,7,8,8,8,108008
7,8,8,7,8,8,108010
6,7,8,8,7,7,108011
2,4,8,7,9,7,108012
8,7,9,8,9,8,108013
7,8,8,7,7,7,108014
2,8,7,5,6,6,108015
6,7,8,7,8,7,108016
6,5,7,6,7,6,108017
7,8,8,7,8,8,108019
5,6,7,8,7,6,108020
3,4,7,5,6,5,108022
8,9,7,8,9,8,108023
5,8,7,9,8,8,108025
8,7,8,9,8,8,108026
2,4,5,7,6,5,108027
3,8,6,7,5,6,108029
1,4,6,7,6,5,108031
7,5,8,9,6,7,108032
6,7,8,7,8,7,108034
2,5,6,4,7,5,108035
8,6,7,8,7,7,108038
3,4,5,7,6,5,108039
6,7,8,8,7,8,108040
3,5,7,6,4,5,108041
7,8,6,8,7,7,108042
7,8,8,9,7,8,108043
6,8,7,7,7,7,108044
8,7,8,9,8,8,108045
6,7,8,9,8,8,108047
8,7,8,9,8,8,108048
7,8,9,8,7,8,108049
7,8,7,8,9,8,108052
8,7,8,7,8,8,108053
5,6,7,8,7,6,108057
5,7,8,9,7,8,108059
2,4,7,8,6,6,108060
7,8,8,7,6,7,108061
7,8,8,9,9,8,108062
4,5,7,8,6,6,108064
8,7,7,8,8,8,108065
5,8,7,9,7,7,108066
7,6,8,7,8,7,108067
7,8,7,6,7,7,108068
2,5,7,6,4,5,108069
8,7,8,7,8,8,108070
2,4,6,5,3,4,108073
8,8,7,9,8,8,108076
7,8,6,7,7,7,108077
7,6,8,7,8,7,108080
3,5,7,6,4,6,108081
6,8,7,9,8,8,108082
7,8,9,9,8,8,108086
5,7,8,6,7,7,108089
3,7,8,8,8,7,108090
8,7,8,9,8,8,108092
7,8,9,6,8,8,108093
2,4,6,6,5,5,108094
7,8,7,8,9,8,108095
8,9,8,7,8,8,108096
2,5,7,6,6,5,108099
7,8,9,9,8,8,108100
7,6,8,8,7,7,108101
2,4,6,8,7,5,108102
7,6,7,8,8,7,108103
9,7,8,8,9,8,108104
8,7,8,7,7,7,108105
7,6,8,9,7,7,108106
8,7,8,9,8,8,108108
5,7,6,4,6,6,108109
3,8,7,5,6,7,108110
1,3,5,7,6,4,108111
3,7,6,8,7,7,108112
7,8,7,8,8,8,108113
4,6,7,8,7,6,108114
2,5,4,3,4,4,108115
3,8,7,9,6,7,108116
4,5,7,6,6,6,108117
5,7,6,6,5,6,108118
2,4,6,7,8,5,108120
6,7,8,9,8,8,108122
4,6,7,8,7,6,108123
8,7,8,8,7,8,108124
3,6,7,8,8,7,108125
7,8,8,7,7,8,108127
8,7,8,9,8,8,108129
7,8,8,7,7,7,108130
8,7,8,6,7,7,108131
6,4,3,5,4,5,108132
5,8,7,7,8,7,108134
8,7,8,8,7,8,108135
8,9,7,8,8,8,108137
3,5,7,8,6,108138
7,8,6,7,8,7,108141
4,6,7,7,8,6,108142
7,8,7,8,7,7,108144
6,7,8,6,7,7,108147
3,5,7,8,6,6,108148
3,4,6,7,6,5,108149
6,7,8,8,7,7,108150
3,5,7,8,8,6,108151
2,7,8,9,8,7,108152
9,8,7,8,8,8,108154
8,7,8,7,8,8,108155
6,7,8,7,8,7,108156
8,7,8,9,9,8,108158
5,6,7,8,9,7,108159
7,8,9,8,7,8,108161
7,6,8,7,8,7,108163
6,8,7,7,8,7,108164
7,8,9,7,8,8,108165
3,7,8,6,5,6,108166
2,5,6,7,8,5,108168
3,7,6,8,7,6,108169
9,8,9,9,8,8,108170
5,8,7,6,7,108171
5,4,7,6,8,6,108172
5,8,7,6,7,7,108173
3,7,8,6,5,6,108174
8,7,8,8,9,8,108175
7,6,8,5,7,7,108176
3,6,7,8,7,6,108177
8,6,7,8,7,7,108178
7,8,7,8,7,7,108179
2,6,7,8,7,6,108181
7,8,8,7,7,7,108183
7,8,8,9,8,8,108184
5,7,8,9,8,7,108187
7,8,7,6,6,7,108188
7,8,7,9,8,8,108190
3,7,8,8,6,7,108192
5,7,8,9,6,7,108196
2,5,7,8,6,6,108198
5,7,8,6,6,6,108199
2,4,5,7,6,5,108200
3,5,7,6,6,5,108201
8,7,9,8,8,8,108202
3,5,7,8,6,6,108203
6,8,7,8,7,7,108204
5,4,7,6,6,6,108205
8,7,8,7,8,8,108206
8,7,9,9,8,8,108207
6,7,8,7,8,7,108210
8,7,8,9,8,8,108211
3,7,6,5,8,6,108212
5,7,6,6,6,6,108213
2,5,7,8,6,6,108215
8,7,8,9,9,8,108216
8,7,8,8,9,8,108217
7,8,8,7,7,7,108218
7,8,8,7,8,8,108219
6,7,8,6,7,7,108220
6,7,8,7,8,7,108221
8,7,8,9,9,8,108222
7,5,6,8,7,7,108223
7,8,8,9,7,8,108224
6,3,8,7,7,7,108226
5,8,7,6,7,7,108227
4,6,7,8,7,6,108228
6,5,7,6,7,6,108229
7,8,8,9,7,8,108231
8,9,7,8,8,8,108232
7,8,8,7,8,8,108233
3,7,8,6,7,7,108234
6,8,7,9,8,7,108235
2,3,5,7,6,4,108237
2,5,6,7,8,6,108239
8,7,8,9,8,9,108243
8,9,9,7,8,8,108244
8,7,8,7,8,7,108246
5,8,7,6,7,7,108247
8,7,7,8,8,8,108248
5,7,8,6,7,6,108250
4,3,6,7,5,5,108251
8,7,8,9,9,8,108252
2,5,7,6,6,5,108253
2,4,6,7,5,5,108254
7,8,7,6,6,7,108256
7,8,6,9,7,7,108257
8,7,8,9,9,8,108258
6,7,8,8,7,7,108259
7,5,6,8,7,7,108261
7,6,8,8,7,7,108262
5,8,7,6,7,7,108263
7,8,9,7,9,8,108264
6,8,7,8,9,8,108265
8,7,8,9,8,8,108266
8,9,8,7,9,8,108267
8,7,8,7,8,8,108268
8,7,8,9,9,8,108269
7,6,8,7,8,7,108270
6,5,7,8,6,6,108271
5,7,8,8,7,7,108272
6,8,7,8,7,7,108273
8,7,6,8,8,7,108275
7,6,7,8,8,7,108277
8,7,8,7,8,8,108279
7,8,6,9,7,7,108280
1,4,7,5,6,5,108281
6,8,7,7,8,7,108282
7,6,8,7,8,7,108283
8,7,9,8,8,8,108284
6,7,8,8,8,7,108286
7,8,7,6,7,7,108289
5,8,7,6,6,6,108290
5,8,7,6,8,7,108291
5,6,7,8,7,6,108295
8,7,6,9,8,8,108296
8,7,9,9,8,8,108297
6,7,8,9,8,8,108298
4,6,7,5,8,6,108299
5,7,8,6,7,6,108300
7,8,7,7,8,7,108301
7,8,7,6,7,7,108302
8,7,9,8,9,8,108304
8,7,7,8,8,8,108306
9,8,9,8,9,8,108308
2,4,6,7,5,5,108312
8,7,8,6,9,8,108313
7,8,6,7,8,7,108314
6,7,8,9,7,7,108315
2,5,7,8,6,6,108317
4,7,8,8,6,7,108318
7,8,9,8,9,8,108319
7,8,7,6,7,7,108321
2,7,8,8,9,7,108322
7,8,9,7,8,8,108324
4,5,7,6,5,5,108325
7,8,8,7,8,8,108326
2,6,5,7,4,5,108327
5,2,7,6,8,6,108328
6,8,7,8,7,7,108330
8,7,8,8,9,8,108331
6,5,7,8,6,6,108332
6,8,7,7,6,7,108333
8,7,9,8,8,8,108334
8,7,8,7,8,8,108335
3,5,6,7,8,5,108336
7,4,6,7,5,6,108337
8,7,8,7,8,7,108338
8,7,9,8,9,8,108339
8,7,9,8,9,8,108340
7,8,6,7,8,7,108341
6,8,7,9,8,8,108342
6,7,8,7,7,7,108343
3,6,7,8,7,7,108344
2,5,7,6,6,5,108345
8,7,8,6,7,7,108346
3,4,5,7,6,5,108347
7,8,9,7,8,8,108348
5,8,7,8,8,7,108349
6,7,8,8,7,7,108350
7,9,8,7,8,8,108351
5,7,8,6,7,6,108352
5,7,8,6,7,6,108353
6,8,7,6,7,7,108354
7,8,8,7,7,7,108356
8,7,8,9,9,8,108357
7,8,7,6,8,7,108358
5,7,8,6,7,6,108360
2,5,6,7,7,5,108361
7,8,8,9,8,8,108363
8,9,8,7,8,8,108365
6,8,7,8,7,7,108366
3,4,5,6,7,5,108367
8,7,8,8,8,8,108368
6,8,7,9,8,8,108369
8,7,9,8,9,8,108370
2,4,5,6,7,4,108371
3,7,8,8,7,7,108372
5,6,7,8,7,6,108374
7,5,8,6,7,7,108375
3,7,8,6,7,6,108376
7,8,6,8,7,7,108377
5,7,8,9,8,7,108378
7,5,6,8,7,7,108379
7,6,8,7,8,7,108380
5,7,8,9,6,7,108381
7,8,9,6,8,8,108382
8,7,6,8,7,7,108383
7,8,9,7,8,8,108384
3,5,6,7,8,6,108385
5,6,7,8,7,7,108386
9,7,8,8,8,8,108387
7,8,9,7,8,8,108388
7,8,6,7,8,7,108389
2,5,7,6,8,6,108390
5,6,7,8,7,7,108393
3,6,7,5,7,6,108394
8,7,8,9,8,8,108395
6,4,5,7,8,6,108396
7,9,8,7,7,8,108397
8,7,6,7,8,7,108398
8,7,8,7,8,8,108399
6,7,8,8,7,7,108400
7,8,8,9,7,8,108401
5,7,6,8,7,7,108402
7,8,6,7,6,7,108403
7,6,8,9,8,7,108405
7,8,6,8,7,7,108406
8,7,8,9,8,8,108409
2,7,8,6,5,6,108410
4,7,6,8,7,6,108411
5,7,8,6,7,7,108412
2,6,7,8,5,6,108413
6,8,7,8,7,7,108415
7,6,8,7,8,7,108417
7,8,9,8,8,8,108418
8,7,8,9,8,8,108420
6,8,7,8,7,7,108421
6,7,8,9,8,7,108422
2,8,5,7,4,5,108423
6,8,7,8,7,7,108424
7,6,8,7,8,7,108425
7,6,8,7,7,7,108426
8,9,7,8,8,8,108428
7,6,8,7,7,7,108430
6,8,7,8,7,8,108431
8,9,8,9,8,8,108432
4,6,7,7,6,6,108434
3,4,7,6,5,5,108435
7,6,8,7,8,7,108436
3,6,7,8,5,6,108437
7,8,6,9,7,7,108440
8,7,6,8,7,7,108441
2,7,8,6,8,7,108442
7,8,7,6,8,7,108444
8,7,7,8,8,8,108446
4,6,7,8,5,6,108447
7,5,8,6,7,7,108448
5,4,6,8,7,6,108449
2,8,7,6,5,7,108451
7,8,7,8,7,7,108452
8,7,8,9,9,8,108453
6,7,8,5,6,7,108454
8,7,7,8,8,8,108455
7,8,9,8,9,8,108457
8,9,8,7,8,8,108460
7,8,8,9,7,8,108461
8,7,9,8,8,8,108462
2,3,6,7,5,4,108464
4,7,8,9,8,8,108465
8,7,9,8,9,8,108467
7,8,8,9,9,8,108468
8,7,8,9,9,8,108469
9,7,8,9,9,8,108470
6,7,6,7,8,7,108471
6,8,7,8,8,7,108472
7,5,6,7,6,6,108473
8,7,6,8,9,8,108474
5,4,7,6,8,6,108475
6,7,8,8,7,7,108477
6,5,7,8,6,7,108479
7,6,8,7,8,7,108480
5,4,6,7,6,6,108481
9,8,8,7,8,8,108482
3,5,7,6,7,6,108483
2,7,7,8,6,6,108484
5,7,8,8,7,7,108485
8,7,8,9,8,8,108486
7,5,8,9,6,7,108488
3,4,5,7,6,5,108489
8,7,8,9,8,8,108493
8,7,7,8,8,8,108494
2,5,6,7,4,5,108495
7,8,7,9,8,8,108496
8,7,8,9,8,8,108498
6,7,8,9,8,7,108499
8,9,7,8,9,8,108500
8,7,7,8,9,8,108501
8,7,9,8,8,8,108502
5,8,7,9,7,8,108503
8,7,8,6,7,7,108504
4,6,7,8,7,6,108505
2,5,7,6,5,5,108507
7,8,7,9,8,8,108509
5,8,7,6,7,7,108510
7,8,7,8,7,7,108511
7,8,8,7,7,7,108512
5,7,6,4,8,6,108513
7,8,7,8,8,8,108514
8,7,6,8,7,8,108515
8,7,8,9,9,8,108516
7,8,8,6,7,7,108518
6,7,8,6,7,6,108520
6,8,7,8,7,7,108521
7,8,8,9,8,8,108522
2,5,7,8,6,6,108523
4,5,7,8,6,6,108524
7,5,8,6,7,7,108525
7,8,7,8,7,7,108526
8,7,8,8,9,8,108527
9,8,7,6,8,8,108528
3,5,7,8,6,6,108530
6,7,8,7,6,7,108531
8,7,8,9,8,8,108533
7,8,7,6,8,7,108534
7,8,8,8,7,8,108536
8,7,9,8,8,8,108537
7,8,7,8,9,8,108538
2,5,7,8,7,6,108540
9,8,9,8,9,8,108541
5,8,7,6,7,7,108542
7,8,7,8,9,8,108543
5,7,8,6,7,7,108544
2,6,7,5,4,5,108545
7,8,8,9,8,8,108547
8,7,8,7,7,7,108548
3,5,7,6,6,5,108549
7,8,7,8,8,8,108550
3,8,7,6,8,6,108551
3,6,7,8,7,6,108552
8,7,9,8,9,8,108554
7,8,6,7,8,7,108555
8,7,6,7,8,8,108557
5,8,7,6,8,7,108558
7,8,8,7,7,7,108560
5,7,8,6,6,6,108561
7,8,7,6,6,7,108562
7,5,8,7,6,7,108563
4,8,6,7,5,6,108564
6,7,8,9,8,8,108565
8,7,8,7,8,8,108566
2,5,7,6,6,5,108567
7,5,8,7,6,7,108568
6,4,7,8,7,7,108569
7,8,6,7,8,7,108570
7,8,7,6,7,108571
8,7,8,9,9,8,108572
2,6,6,7,8,6,108573
8,7,6,8,7,7,108575
3,6,7,8,8,7,108576
8,7,8,9,8,8,108577
7,8,7,8,8,8,108578
8,7,8,8,7,8,108579
6,7,8,6,7,7,108580
3,6,7,8,7,7,108581
3,6,7,5,6,5,108582
8,7,6,5,7,7,108583
7,5,8,7,8,7,108584
3,7,8,6,7,7,108585
6,3,5,7,8,6,108586
3,6,7,8,7,7,108587
3,5,7,6,6,5,108588
3,5,6,7,5,5,108590
8,7,7,8,8,7,108591
3,4,6,7,5,5,108593
7,6,8,8,7,7,108594
7,8,8,7,7,7,108595
6,7,8,8,7,7,108597
7,6,8,8,7,7,108598
8,7,9,8,7,8,108599
7,8,7,6,7,7,108600
7,6,8,7,8,7,108601
8,7,8,7,8,8,108602
7,8,6,7,8,7,108603
6,4,7,6,5,6,108604
5,8,7,8,7,7,108606
5,3,7,6,8,6,108607
2,3,5,6,7,5,108608
6,8,8,7,7,7,108609
6,8,7,5,6,7,108610
8,7,9,8,8,8,108612
3,6,7,8,7,6,108613
7,5,6,8,7,7,108614
3,7,6,8,7,6,108616
9,7,8,8,9,8,108617
5,7,6,8,7,6,108618
8,7,8,9,8,8,108619
2,5,7,6,8,6,108620
2,6,7,7,6,6,108621
8,7,8,9,8,8,108622
6,4,5,7,6,6,108623
7,8,8,7,7,8,108624
8,7,9,8,9,8,108625
8,7,8,7,9,8,108626
6,7,8,9,7,7,108627
8,7,7,9,8,8,108628
3,6,7,8,7,6,108629
3,5,6,7,8,6,108630
3,5,6,7,8,5,108631
8,7,8,9,8,8,108632
7,8,6,9,7,7,108634
9,8,7,9,8,8,108636
7,8,8,7,7,7,108637
6,5,7,8,6,6,108638
2,6,8,7,7,6,108639
7,8,7,8,7,7,108643
7,8,7,6,7,7,108644
8,7,8,9,8,8,108645
6,7,8,7,8,7,108646
7,8,4,3,6,7,108647
3,7,7,6,5,6,108648
6,4,7,8,6,6,108650
5,7,8,6,7,7,108651
7,6,8,7,8,7,108653
5,6,8,7,7,7,108654
8,7,8,9,9,8,108655
6,8,7,6,7,7,108656
3,7,8,5,6,6,108657
7,6,8,9,7,7,108658
8,7,8,7,8,8,108659
6,7,8,7,7,7,108661
3,7,8,6,7,7,108663
7,8,6,8,7,7,108664
5,7,8,6,7,7,108665
2,5,7,6,8,6,108668
8,7,9,8,7,8,108670
7,6,8,7,8,7,108671
6,5,8,7,7,7,108672
2,7,6,8,5,7,108673
6,7,8,5,6,6,108674
6,5,7,8,8,7,108675
2,3,6,7,5,5,108676
3,8,6,4,5,6,108677
2,5,7,8,6,6,108678
7,8,6,6,5,6,108681
5,8,7,6,8,7,108683
7,8,8,9,9,8,108684
3,5,2,4,3,3,108685
4,6,7,8,7,6,108687
5,7,8,6,7,7,108688
7,8,8,7,8,7,108690
6,7,8,7,6,7,108692
9,7,8,7,8,8,108693
3,6,7,8,6,6,108694
4,7,8,8,7,7,108695
8,7,7,8,6,7,108696
7,8,6,9,7,7,108698
5,7,6,8,7,6,108699
7,8,8,7,8,7,108701
3,6,7,8,8,7,108702
4,6,7,5,5,6,108703
3,6,7,5,4,5,108704
3,6,5,7,4,5,108705
4,6,7,8,8,6,108706
7,8,8,7,8,7,108707
7,8,7,8,7,7,108708
8,7,8,9,9,9,108709
7,8,6,7,7,7,108710
2,4,5,6,3,4,108713
7,6,8,7,8,7,108714
2,4,7,6,7,6,108715
6,7,8,7,8,7,108716
3,7,6,8,8,6,108717
2,5,7,6,4,5,108718
8,7,8,7,8,8,108719
5,7,6,8,7,6,108721
7,8,8,7,7,7,108722
8,7,6,9,8,8,108724
7,5,8,7,6,7,108726
7,6,7,8,7,7,108727
4,6,7,8,5,6,108730
8,7,8,9,8,8,108731
4,7,6,5,7,6,108733
7,8,8,9,7,8,108734
7,5,8,6,7,7,108736
7,6,8,7,8,7,108738
7,6,8,7,7,7,108739
4,6,7,8,7,6,108740
4,8,7,6,7,6,108741
3,5,7,8,6,6,108742
2,4,2,1,1,2,108745
5,7,8,6,7,7,108746
8,7,7,8,8,7,108750
7,6,8,8,7,7,108751
6,8,7,9,6,7,108754
3,8,7,6,5,7,108756
8,7,6,8,7,7,108759
8,7,6,8,7,8,108760
8,7,8,9,9,8,108761
3,5,6,7,6,5,108762
8,9,8,7,8,8,108763
7,8,7,8,7,7,108764
8,7,8,8,7,8,108765
4,5,6,7,7,6,108766
7,8,8,7,9,8,108767
4,8,7,9,8,8,108768
7,8,6,7,8,7,108769
3,5,6,7,8,6,108771
6,7,8,7,6,7,108772
6,7,7,8,6,7,108773
8,7,6,5,7,7,108774
6,7,8,8,8,7,108775
7,6,8,7,7,7,108776
8,7,8,9,9,8,108778
